trip_id,trip_date,pickup_hour,vehicle_type,zone,trip_distance_km,trip_duration_min,passenger_count,base_fare,tip_amount,total_fare,payment_type,weather,traffic_level,delay_minutes,is_delayed
TRIP-04420,2024-04-05,2,Bus,Coastal,25.94,120.0,21,27.98,0.34,28.31,Card,Heat,High,0.8,0
TRIP-04421,2024-02-03,18,Taxi,Downtown,10.67,47.6,1,49.83,2.26,52.1,Mobile,Heat,High,9.6,1
TRIP-04422,2024-07-24,3,Taxi,Downtown,6.48,36.1,2,29.61,2.87,32.48,Card,Fog,High,7.9,1
TRIP-04423,2024-12-09,22,Metro,Suburb,11.28,42.3,1,9.92,2.81,12.74,Card,Heat,Medium,4.7,0
TRIP-04424,2024-07-04,11,Taxi,Downtown,7.25,23.9,1,32.41,1.11,33.51,Mobile,Heat,Medium,1.0,0
TRIP-04425,2024-05-11,0,Bus,Suburb,9.03,30.1,5,6.18,0.42,6.59,Card,Clear,Low,2.4,0
TRIP-04426,2024-08-20,21,Bus,Industrial,19.65,57.3,41,20.29,1.98,22.27,Card,Clear,Medium,4.3,0
TRIP-04427,2024-05-14,19,Taxi,Downtown,18.9,48.9,3,88.65,0.72,89.37,Cash,Fog,Low,8.5,1
TRIP-04428,2024-10-23,10,Taxi,Airport,7.52,23.0,3,44.04,1.44,45.48,Cash,Rain,Medium,6.7,1
TRIP-04429,2024-01-12,0,Taxi,Suburb,11.1,52.2,1,43.28,1.99,45.27,Card,Clear,High,0.0,0
TRIP-04430,2024-01-30,19,Taxi,Industrial,7.34,24.7,1,26.35,1.06,27.42,Card,Heat,High,1.4,0
TRIP-04431,2024-05-21,9,Taxi,Suburb,4.54,14.5,3,18.07,1.24,19.31,Card,Clear,Medium,3.8,0
TRIP-04432,2024-07-15,6,RideShare,Downtown,8.77,32.8,1,33.36,4.02,37.39,Card,Heat,Low,2.9,0
TRIP-04433,2024-06-27,17,RideShare,Suburb,8.98,36.5,3,28.47,1.05,29.52,Mobile,Rain,Medium,2.7,0
TRIP-04434,2024-04-07,4,Bus,Suburb,11.01,36.1,41,12.61,1.04,13.64,Mobile,Clear,Low,3.8,0
TRIP-04435,2024-10-07,20,Bus,Industrial,16.64,64.2,38,18.6,0.09,18.7,Cash,Heat,Low,1.9,0
TRIP-04436,2024-06-30,20,Bus,Suburb,14.54,59.2,17,14.88,0.74,15.62,Mobile,Fog,High,13.3,1
TRIP-04437,2024-12-24,14,RideShare,Downtown,18.16,60.3,1,66.94,1.78,68.72,Cash,Rain,Medium,7.7,1
TRIP-04438,2024-01-30,9,Taxi,Industrial,15.49,52.9,2,55.83,2.65,58.48,Card,Rain,Low,13.0,1
TRIP-04439,2024-09-15,3,Taxi,Suburb,9.98,28.9,3,39.86,4.47,44.33,Card,Clear,Medium,2.0,0
TRIP-04440,2024-06-05,19,Taxi,Downtown,6.56,19.7,2,29.84,4.38,34.22,Card,Clear,Low,5.5,1
TRIP-04441,2024-04-03,1,Taxi,Suburb,8.29,37.5,2,29.82,1.6,31.42,Card,Clear,Medium,2.9,0
TRIP-04442,2024-05-10,20,Taxi,Coastal,7.76,17.4,1,35.67,0.17,35.85,Card,Clear,Low,0.6,0
TRIP-04443,2024-09-04,19,RideShare,Industrial,7.33,19.6,3,21.88,1.0,22.89,Cash,Clear,Low,0.2,0
TRIP-04444,2024-12-02,8,RideShare,Downtown,9.77,43.5,3,38.14,0.11,38.24,Cash,Clear,Medium,4.0,0
TRIP-04445,2024-10-17,3,Taxi,Industrial,10.35,38.0,1,34.45,0.8,35.25,Card,Clear,Medium,7.7,1
TRIP-04446,2024-02-02,0,Bus,Downtown,11.53,62.6,17,11.48,2.67,14.15,Card,Rain,Medium,6.5,1
TRIP-04447,2024-05-30,11,Bus,Suburb,10.86,38.8,10,12.01,1.88,13.89,Card,Clear,High,2.4,0
TRIP-04448,2024-02-06,19,Bus,Suburb,22.08,120.0,22,20.0,3.64,23.64,Card,Clear,High,0.6,0
TRIP-04449,2024-04-25,5,Bus,Downtown,12.6,78.2,21,17.9,4.35,22.25,Card,Heat,High,1.8,0
TRIP-04450,2024-06-14,8,Taxi,Airport,2.98,19.8,1,19.9,3.12,23.03,Card,Heat,High,6.8,1
TRIP-04451,2024-05-31,21,RideShare,Coastal,7.63,32.3,3,27.27,3.33,30.6,Mobile,Fog,High,7.9,1
TRIP-04452,2024-12-13,17,RideShare,Downtown,15.64,75.9,1,60.91,1.12,62.03,Mobile,Clear,High,1.0,0
TRIP-04453,2024-12-18,19,Metro,Industrial,7.05,23.7,2,6.45,1.2,7.66,Cash,Rain,Low,7.2,1
TRIP-04454,2024-10-12,12,Metro,Suburb,10.92,37.1,4,11.14,1.75,12.88,Card,Clear,Low,0.5,0
TRIP-04455,2024-01-11,18,Bus,Suburb,8.67,24.0,36,8.83,1.27,10.1,Card,Rain,Medium,5.0,0
TRIP-04456,2024-04-27,16,Taxi,Downtown,9.61,46.8,3,43.44,1.81,45.25,Card,Heat,High,6.8,1
TRIP-04457,2024-01-28,13,Taxi,Downtown,5.81,17.8,2,26.24,0.64,26.88,Card,Clear,High,6.8,1
TRIP-04458,2024-09-17,12,Bus,Downtown,20.16,63.6,20,24.56,2.51,27.07,Card,Heat,Medium,1.5,0
TRIP-04459,2024-04-05,0,Taxi,Suburb,5.84,39.3,1,21.29,1.6,22.89,Card,Rain,High,7.9,1
TRIP-04460,2024-01-29,10,RideShare,Coastal,8.56,29.2,1,34.2,2.95,37.15,Card,Clear,Medium,0.5,0
TRIP-04461,2024-06-07,20,Bus,Coastal,14.06,62.0,17,15.2,2.13,17.33,Card,Clear,Medium,8.6,1
TRIP-04462,2024-12-24,11,Bus,Downtown,9.71,24.7,16,12.44,0.02,12.46,Card,Fog,Low,5.8,1
TRIP-04463,2024-03-30,18,Taxi,Downtown,12.07,48.5,2,56.93,2.64,59.57,Card,Clear,Medium,0.6,0
TRIP-04464,2024-03-06,17,RideShare,Downtown,11.14,23.6,3,44.14,2.76,46.9,Card,Clear,Low,0.6,0
TRIP-04465,2024-09-06,6,Taxi,Coastal,4.46,10.5,1,19.34,2.12,21.46,Mobile,Clear,Low,2.1,0
TRIP-04466,2024-03-01,7,Taxi,Downtown,7.48,33.7,2,34.54,1.44,35.99,Card,Heat,Medium,4.2,0
TRIP-04467,2024-05-03,1,Taxi,Downtown,6.91,14.0,2,30.63,1.7,32.33,Cash,Clear,Low,0.2,0
TRIP-04468,2024-01-05,20,Metro,Suburb,8.55,38.7,1,8.09,4.38,12.47,Card,Heat,High,2.4,0
TRIP-04469,2024-09-02,10,RideShare,Suburb,10.07,53.7,3,32.43,3.46,35.89,Card,Rain,Medium,5.0,0
TRIP-04470,2024-04-17,9,Taxi,Downtown,7.12,18.5,1,32.51,1.99,34.5,Mobile,Clear,Medium,4.0,0
TRIP-04471,2024-09-20,1,RideShare,Suburb,5.73,24.1,2,16.93,2.1,19.03,Card,Clear,Low,0.2,0
TRIP-04472,2024-01-25,19,Taxi,Downtown,6.07,26.6,2,30.98,1.1,32.07,Cash,Fog,High,7.3,1
TRIP-04473,2024-07-12,6,Metro,Downtown,14.11,40.9,5,15.26,1.22,16.48,Cash,Clear,Medium,1.2,0
TRIP-04474,2024-12-05,5,Taxi,Downtown,6.31,24.4,2,26.98,0.1,27.08,Cash,Clear,Medium,3.8,0
TRIP-04475,2024-09-28,11,Bus,Airport,8.82,19.6,5,13.95,3.5,17.45,Card,Clear,Medium,3.4,0
TRIP-04476,2024-05-10,1,Metro,Coastal,10.69,45.4,4,9.18,3.3,12.48,Mobile,Heat,Medium,3.4,0
TRIP-04477,2024-08-25,14,Bus,Suburb,15.45,80.8,12,13.93,1.0,14.94,Card,Rain,Medium,12.1,1
TRIP-04478,2024-07-12,1,Taxi,Industrial,10.92,34.1,2,37.9,2.9,40.8,Mobile,Clear,Medium,2.7,0
TRIP-04479,2024-01-01,23,RideShare,Airport,7.88,40.1,3,39.07,0.02,39.1,Cash,Clear,High,4.1,0
TRIP-04480,2024-04-03,10,RideShare,Industrial,10.17,31.8,2,30.9,2.13,33.03,Card,Clear,Medium,2.2,0
TRIP-04481,2024-03-04,8,Bus,Coastal,14.65,94.9,43,16.85,3.32,20.17,Mobile,Fog,High,6.3,1
TRIP-04482,2024-02-24,23,Metro,Airport,9.05,32.3,1,11.42,3.94,15.35,Card,Clear,Medium,2.8,0
TRIP-04483,2024-03-31,7,Metro,Coastal,11.37,37.7,3,12.15,0.24,12.39,Mobile,Heat,Low,5.7,1
TRIP-04484,2024-01-25,22,Taxi,Suburb,27.96,68.6,2,109.15,2.86,112.01,Card,Heat,Medium,2.3,0
TRIP-04485,2024-07-24,12,RideShare,Industrial,10.82,42.4,3,32.72,3.8,36.52,Card,Clear,Medium,7.6,1
TRIP-04486,2024-06-18,17,Taxi,Downtown,3.43,12.7,2,15.22,0.62,15.84,Card,Heat,Medium,0.6,0
TRIP-04487,2024-11-03,14,Metro,Suburb,8.19,38.6,1,6.79,0.82,7.61,Cash,Rain,High,4.7,0
TRIP-04488,2024-05-03,0,Taxi,Suburb,3.02,12.0,1,12.49,3.58,16.07,Mobile,Rain,Medium,3.8,0
TRIP-04489,2024-02-03,9,Taxi,Coastal,6.76,27.9,1,31.47,2.23,33.7,Card,Clear,High,11.2,1
TRIP-04490,2024-07-21,23,Bus,Coastal,15.61,42.8,24,16.53,1.82,18.35,Cash,Heat,Low,5.2,1
TRIP-04491,2024-11-26,4,Bus,Airport,18.49,46.5,36,31.1,0.73,31.83,Mobile,Clear,Medium,0.7,0
TRIP-04492,2024-11-27,14,RideShare,Coastal,16.47,49.3,2,60.48,4.5,64.98,Card,Fog,Low,5.8,1
TRIP-04493,2024-11-13,11,RideShare,Coastal,9.36,23.8,1,36.72,2.03,38.75,Mobile,Clear,Medium,1.6,0
TRIP-04494,2024-12-21,9,Taxi,Suburb,3.71,8.3,3,15.14,2.43,17.56,Mobile,Clear,Medium,1.2,0
TRIP-04495,2024-10-14,9,Taxi,Downtown,5.94,25.7,2,25.36,1.62,26.98,Card,Heat,Medium,1.3,0
TRIP-04496,2024-12-03,14,Bus,Downtown,18.68,45.7,15,23.0,4.04,27.04,Card,Clear,Medium,0.9,0
TRIP-04497,2024-04-17,0,Bus,Downtown,13.46,39.1,9,13.67,3.02,16.69,Mobile,Clear,Low,2.9,0
TRIP-04498,2024-04-20,8,Bus,Downtown,22.95,96.2,11,26.52,2.9,29.42,Card,Fog,Low,11.2,1
TRIP-04499,2024-09-17,12,RideShare,Coastal,11.66,47.1,3,43.99,3.25,47.24,Card,Clear,Medium,3.3,0
TRIP-04500,2024-01-23,14,Metro,Downtown,3.49,7.9,5,3.67,3.44,7.1,Mobile,Heat,Low,0.5,0
TRIP-04501,2024-04-24,21,Taxi,Suburb,6.89,32.5,3,27.92,1.92,29.84,Cash,Heat,Medium,1.8,0
TRIP-04502,2024-07-12,2,Bus,Suburb,17.31,42.1,10,16.1,1.42,17.52,Mobile,Clear,Medium,1.2,0
TRIP-04503,2024-04-17,21,Metro,Suburb,8.77,48.1,3,7.65,0.6,8.25,Card,Rain,High,4.2,0
TRIP-04504,2024-08-19,10,Bus,Downtown,17.03,104.7,37,21.99,3.05,25.05,Mobile,Heat,High,0.4,0
TRIP-04505,2024-05-23,4,Taxi,Suburb,7.62,27.1,1,28.71,2.46,31.18,Card,Heat,Medium,1.7,0
TRIP-04506,2024-02-14,19,Bus,Suburb,18.55,120.0,9,18.35,1.32,19.68,Card,Clear,High,1.4,0
TRIP-04507,2024-09-13,14,Bus,Suburb,17.4,109.0,26,15.04,2.29,17.33,Mobile,Rain,High,8.7,1
TRIP-04508,2024-09-17,5,Taxi,Downtown,4.09,13.0,2,16.45,0.35,16.8,Cash,Rain,Low,3.5,0
TRIP-04509,2024-02-26,22,Metro,Industrial,10.89,35.3,1,7.07,2.33,9.4,Card,Clear,High,4.3,0
TRIP-04510,2024-01-20,5,Taxi,Downtown,4.27,21.3,3,21.81,1.98,23.79,Mobile,Rain,Medium,2.5,0
TRIP-04511,2024-08-30,2,Bus,Suburb,12.7,56.7,15,14.67,2.84,17.5,Mobile,Clear,Medium,2.7,0
TRIP-04512,2024-03-26,5,Bus,Airport,12.41,47.7,6,20.31,3.18,23.48,Mobile,Clear,Medium,0.5,0
TRIP-04513,2024-05-30,22,RideShare,Downtown,9.96,41.2,1,40.01,3.45,43.46,Card,Clear,High,3.0,0
TRIP-04514,2024-12-11,9,Taxi,Industrial,10.03,52.2,1,36.6,2.28,38.88,Card,Heat,High,6.3,1
TRIP-04515,2024-05-02,9,Taxi,Downtown,5.74,17.1,1,25.91,3.54,29.45,Card,Clear,High,5.0,0
TRIP-04516,2024-10-02,17,Taxi,Coastal,4.79,15.7,1,20.56,1.34,21.9,Card,Clear,Medium,1.8,0
TRIP-04517,2024-12-30,22,Bus,Coastal,22.59,120.0,34,23.04,3.82,26.86,Card,Clear,High,0.2,0
TRIP-04518,2024-10-13,6,Taxi,Airport,7.54,20.8,2,43.07,1.42,44.49,Cash,Clear,Medium,0.3,0
TRIP-04519,2024-11-19,2,Metro,Airport,9.99,56.3,2,12.85,1.1,13.95,Cash,Heat,High,2.4,0
TRIP-04520,2024-11-22,10,Taxi,Downtown,13.76,45.9,1,62.65,4.72,67.36,Card,Clear,High,2.5,0
TRIP-04521,2024-11-09,18,Taxi,Coastal,9.09,33.5,1,41.44,2.6,44.04,Card,Clear,Low,1.8,0
TRIP-04522,2024-04-30,10,Bus,Suburb,12.0,42.1,7,13.72,2.66,16.39,Card,Heat,Medium,1.3,0
TRIP-04523,2024-02-29,13,Metro,Downtown,11.59,48.3,1,9.79,0.04,9.82,Cash,Clear,High,9.8,1
TRIP-04524,2024-08-11,11,RideShare,Suburb,3.3,15.7,2,14.16,2.56,16.72,Mobile,Clear,High,5.2,1
TRIP-04525,2024-01-23,17,Metro,Downtown,10.86,76.2,4,11.57,2.87,14.44,Mobile,Fog,High,6.0,1
TRIP-04526,2024-09-02,10,Bus,Suburb,17.49,91.9,24,19.64,3.2,22.84,Card,Fog,Medium,10.4,1
TRIP-04527,2024-05-30,0,Metro,Suburb,6.18,17.3,2,3.97,2.09,6.06,Mobile,Clear,Low,2.8,0
TRIP-04528,2024-08-25,1,Metro,Downtown,12.8,56.6,2,14.85,0.31,15.16,Mobile,Rain,Medium,9.1,1
TRIP-04529,2024-04-27,3,Taxi,Industrial,3.1,10.8,2,12.07,1.29,13.36,Card,Rain,Medium,5.8,1
TRIP-04530,2024-03-14,13,Bus,Downtown,17.12,89.7,29,20.28,0.05,20.33,Cash,Rain,High,15.0,1
TRIP-04531,2024-03-19,9,Metro,Suburb,10.4,40.6,3,6.78,3.67,10.44,Card,Clear,Medium,0.8,0
TRIP-04532,2024-01-22,7,Taxi,Suburb,1.02,3.5,2,3.89,0.01,3.89,Cash,Fog,Medium,5.6,1
TRIP-04533,2024-08-31,13,Metro,Coastal,14.29,50.0,3,14.67,0.91,15.58,Card,Rain,Medium,4.8,0
TRIP-04534,2024-05-13,19,Bus,Suburb,15.25,62.3,27,15.22,4.54,19.76,Card,Rain,High,4.5,0
TRIP-04535,2024-11-26,1,Bus,Coastal,8.68,34.3,24,10.16,1.82,11.98,Mobile,Heat,Medium,7.7,1
TRIP-04536,2024-11-29,0,Taxi,Airport,6.24,25.9,1,34.65,0.53,35.19,Card,Heat,Low,6.5,1
TRIP-04537,2024-04-15,20,Metro,Coastal,10.65,58.6,2,8.08,4.39,12.47,Card,Fog,Medium,10.1,1
TRIP-04538,2024-08-20,9,RideShare,Downtown,11.65,54.2,1,46.41,2.64,49.04,Mobile,Clear,Medium,2.5,0
TRIP-04539,2024-01-10,21,Taxi,Industrial,3.4,14.4,2,10.75,2.71,13.46,Mobile,Clear,Medium,9.0,1
TRIP-04540,2024-05-15,5,Bus,Downtown,18.77,74.0,14,24.14,0.49,24.63,Mobile,Rain,Medium,3.7,0
TRIP-04541,2024-05-06,12,Taxi,Coastal,1.43,5.5,1,7.55,3.42,10.97,Mobile,Clear,Low,0.6,0
TRIP-04542,2024-05-15,11,Taxi,Coastal,9.02,29.7,3,42.29,1.01,43.3,Mobile,Rain,Medium,7.4,1
TRIP-04543,2024-02-26,1,RideShare,Airport,9.54,38.7,3,45.78,2.1,47.88,Card,Rain,Medium,5.6,1
TRIP-04544,2024-08-06,6,Bus,Suburb,14.12,74.5,17,13.92,1.42,15.33,Mobile,Rain,Medium,6.7,1
TRIP-04545,2024-01-12,23,Bus,Suburb,32.89,120.0,20,30.35,1.65,32.0,Cash,Clear,Medium,1.0,0
TRIP-04546,2024-12-13,8,Taxi,Downtown,9.0,35.8,1,40.76,1.5,42.27,Card,Heat,Medium,0.1,0
TRIP-04547,2024-11-17,5,RideShare,Suburb,9.62,38.0,2,31.17,1.79,32.96,Card,Rain,Low,3.6,0
TRIP-04548,2024-04-17,1,Taxi,Suburb,4.73,18.3,2,18.0,0.7,18.69,Cash,Clear,Low,3.1,0
TRIP-04549,2024-01-18,23,Metro,Suburb,17.7,66.5,2,13.77,1.62,15.39,Cash,Rain,High,4.5,0
TRIP-04550,2024-06-02,3,Taxi,Downtown,4.36,18.7,2,19.21,1.55,20.76,Cash,Clear,High,6.7,1
TRIP-04551,2024-05-05,1,Taxi,Coastal,11.42,54.8,3,50.72,1.03,51.76,Card,Rain,Low,6.2,1
TRIP-04552,2024-12-29,6,Metro,Downtown,14.32,60.7,5,13.72,1.29,15.02,Cash,Clear,Low,0.2,0
TRIP-04553,2024-12-21,0,Taxi,Suburb,9.32,52.9,3,37.21,1.42,38.63,Card,Rain,High,7.1,1
TRIP-04554,2024-07-17,16,Metro,Downtown,18.08,48.5,2,18.28,1.81,20.09,Mobile,Clear,Low,3.9,0
TRIP-04555,2024-09-15,21,Taxi,Downtown,6.77,40.4,2,30.49,3.46,33.95,Card,Clear,High,3.1,0
TRIP-04556,2024-07-01,8,Metro,Downtown,8.35,50.9,5,9.89,3.95,13.83,Card,Clear,High,1.7,0
TRIP-04557,2024-03-14,13,Metro,Airport,8.39,22.4,3,8.68,1.32,10.01,Cash,Clear,Low,4.2,0
TRIP-04558,2024-08-28,12,Metro,Suburb,4.08,15.8,4,2.72,3.88,6.6,Mobile,Heat,Low,2.3,0
TRIP-04559,2024-07-06,6,Taxi,Suburb,1.95,14.8,1,5.81,1.96,7.76,Cash,Fog,High,9.4,1
TRIP-04560,2024-10-03,1,Metro,Suburb,11.33,33.9,3,8.79,1.0,9.79,Card,Clear,Low,1.8,0
TRIP-04561,2024-03-15,17,RideShare,Suburb,2.63,6.3,2,10.58,2.93,13.52,Card,Clear,Medium,3.5,0
TRIP-04562,2024-05-18,17,Taxi,Downtown,2.83,13.3,1,13.34,2.77,16.11,Mobile,Fog,Low,11.4,1
TRIP-04563,2024-01-22,3,Taxi,Downtown,4.84,19.1,1,19.78,3.54,23.32,Mobile,Clear,Medium,0.1,0
TRIP-04564,2024-11-02,14,RideShare,Suburb,12.44,70.1,2,39.74,1.02,40.76,Mobile,Clear,High,6.9,1
TRIP-04565,2024-05-29,0,Taxi,Suburb,0.97,3.8,1,4.08,4.29,8.37,Card,Clear,Medium,4.0,0
TRIP-04566,2024-03-27,18,Metro,Suburb,8.9,30.3,3,7.65,0.21,7.86,Card,Rain,Low,3.1,0
TRIP-04567,2024-12-12,22,Metro,Downtown,14.05,69.5,3,13.65,0.69,14.34,Card,Heat,Medium,0.1,0
TRIP-04568,2024-01-29,0,Taxi,Industrial,6.6,25.2,2,24.73,0.86,25.59,Cash,Clear,Medium,0.3,0
TRIP-04569,2024-06-22,9,Bus,Downtown,9.7,32.7,17,12.61,1.6,14.21,Card,Heat,Low,1.2,0
TRIP-04570,2024-07-17,16,Bus,Suburb,6.81,35.2,14,6.51,3.34,9.86,Mobile,Heat,High,0.4,0
TRIP-04571,2024-07-01,14,Taxi,Downtown,16.92,74.3,2,78.51,0.31,78.81,Mobile,Heat,Medium,3.2,0
TRIP-04572,2024-08-05,17,RideShare,Suburb,4.34,17.7,3,13.86,0.38,14.23,Card,Fog,Low,8.5,1
TRIP-04573,2024-08-21,5,Taxi,Airport,9.11,30.9,1,51.73,1.72,53.45,Card,Heat,High,2.5,0
TRIP-04574,2024-04-22,8,Bus,Industrial,4.15,14.0,35,4.17,2.0,6.17,Card,Rain,Medium,12.7,1
TRIP-04575,2024-10-14,6,RideShare,Downtown,10.08,33.7,2,41.44,4.63,46.07,Card,Heat,Low,0.3,0
TRIP-04576,2024-04-13,17,Taxi,Suburb,5.69,13.5,2,22.22,2.86,25.08,Card,Clear,Low,1.8,0
TRIP-04577,2024-07-11,1,RideShare,Downtown,6.36,32.4,1,25.2,4.23,29.43,Card,Rain,Medium,3.3,0
TRIP-04578,2024-06-20,22,Taxi,Suburb,6.96,33.8,3,25.7,0.99,26.69,Cash,Rain,Medium,4.1,0
TRIP-04579,2024-03-29,16,Bus,Downtown,14.8,55.5,9,18.9,0.27,19.17,Cash,Clear,Low,0.7,0
TRIP-04580,2024-06-27,6,Taxi,Downtown,9.89,45.6,2,46.15,4.46,50.61,Card,Clear,High,0.2,0
TRIP-04581,2024-12-12,1,Metro,Industrial,12.24,36.2,1,9.22,3.72,12.94,Mobile,Clear,Medium,1.7,0
TRIP-04582,2024-10-15,8,Metro,Downtown,12.32,48.6,2,11.74,0.14,11.88,Card,Clear,Low,1.9,0
TRIP-04583,2024-02-17,3,RideShare,Downtown,4.08,12.7,3,16.25,1.1,17.35,Card,Clear,Medium,1.4,0
TRIP-04584,2024-08-19,1,RideShare,Industrial,9.66,35.3,3,28.55,4.99,33.55,Card,Clear,Medium,2.0,0
TRIP-04585,2024-04-09,9,Metro,Industrial,12.77,37.8,5,7.61,2.03,9.63,Mobile,Clear,Medium,1.7,0
TRIP-04586,2024-11-01,18,Metro,Coastal,16.81,120.0,4,18.25,2.06,20.31,Card,Rain,High,3.2,0
TRIP-04587,2024-09-09,23,Bus,Airport,21.66,78.7,32,34.57,2.96,37.52,Card,Clear,Low,0.8,0
TRIP-04588,2024-09-08,17,RideShare,Suburb,6.11,25.9,1,20.03,3.86,23.89,Card,Clear,Low,4.3,0
TRIP-04589,2024-11-17,8,Metro,Industrial,7.28,30.8,2,6.38,1.96,8.34,Card,Clear,Low,0.9,0
TRIP-04590,2024-03-23,3,RideShare,Downtown,3.73,10.2,2,14.44,0.22,14.66,Card,Clear,Medium,4.2,0
TRIP-04591,2024-10-08,20,Taxi,Industrial,3.45,14.1,2,13.1,1.62,14.73,Mobile,Clear,Medium,1.9,0
TRIP-04592,2024-10-29,19,Bus,Downtown,9.82,31.6,17,12.06,3.37,15.44,Mobile,Heat,Low,0.2,0
TRIP-04593,2024-12-27,15,Metro,Coastal,12.68,48.7,1,12.3,3.38,15.68,Mobile,Clear,Medium,7.8,1
TRIP-04594,2024-03-25,18,Taxi,Suburb,3.72,17.1,1,12.6,2.3,14.9,Mobile,Clear,High,0.8,0
TRIP-04595,2024-07-27,2,Taxi,Suburb,2.33,8.5,2,11.52,1.28,12.8,Cash,Rain,High,1.4,0
TRIP-04596,2024-07-28,13,RideShare,Suburb,12.18,50.8,2,37.82,1.12,38.94,Card,Heat,Medium,9.9,1
TRIP-04597,2024-05-20,4,Bus,Downtown,10.24,35.5,13,13.69,1.45,15.14,Cash,Clear,Medium,2.9,0
TRIP-04598,2024-03-28,22,Taxi,Airport,12.29,31.3,1,68.5,2.12,70.63,Card,Clear,Medium,1.2,0
TRIP-04599,2024-06-29,6,Taxi,Industrial,5.39,24.2,2,16.31,0.68,16.99,Card,Rain,Medium,6.0,1
TRIP-04600,2024-07-07,10,Bus,Suburb,12.41,32.4,20,13.74,1.25,14.99,Card,Clear,Medium,3.1,0
TRIP-04601,2024-04-07,4,Metro,Suburb,7.56,33.9,2,6.41,1.5,7.92,Card,Clear,Medium,2.1,0
TRIP-04602,2024-05-20,10,RideShare,Downtown,13.46,28.7,3,51.28,1.47,52.75,Mobile,Heat,Low,1.7,0
TRIP-04603,2024-08-26,1,RideShare,Suburb,8.17,28.3,2,27.52,3.32,30.83,Card,Heat,Medium,0.2,0
TRIP-04604,2024-07-08,11,Metro,Airport,10.48,37.3,2,12.24,3.07,15.31,Mobile,Rain,Medium,6.3,1
TRIP-04605,2024-12-06,15,Metro,Downtown,5.81,23.5,4,8.53,2.52,11.06,Mobile,Clear,Low,2.2,0
TRIP-04606,2024-07-01,12,Taxi,Coastal,5.06,21.7,2,20.26,3.43,23.69,Mobile,Rain,Low,3.8,0
TRIP-04607,2024-09-12,17,RideShare,Suburb,10.41,42.6,2,32.84,2.54,35.38,Card,Heat,High,1.2,0
TRIP-04608,2024-06-02,5,Taxi,Suburb,12.71,37.0,1,49.33,3.1,52.43,Card,Heat,Low,3.6,0
TRIP-04609,2024-05-23,7,Taxi,Coastal,10.06,38.8,1,43.76,4.78,48.54,Card,Clear,Medium,7.5,1
TRIP-04610,2024-10-13,19,RideShare,Airport,7.93,33.7,3,37.39,0.48,37.87,Mobile,Clear,Low,2.8,0
TRIP-04611,2024-02-26,2,RideShare,Coastal,9.3,27.3,2,35.56,0.87,36.43,Cash,Clear,Low,1.3,0
TRIP-04612,2024-10-13,6,Taxi,Suburb,2.04,14.4,1,9.4,2.51,11.91,Card,Fog,High,8.1,1
TRIP-04613,2024-10-12,1,Metro,Suburb,11.47,42.0,4,9.27,2.28,11.55,Card,Clear,Low,0.4,0
TRIP-04614,2024-06-02,0,Bus,Downtown,21.87,79.4,16,26.19,1.53,27.71,Card,Clear,Low,1.8,0
TRIP-04615,2024-07-23,14,Taxi,Downtown,3.82,14.6,2,16.57,0.3,16.87,Mobile,Clear,High,2.5,0
TRIP-04616,2024-11-06,15,Taxi,Airport,5.43,12.4,2,30.15,0.61,30.77,Cash,Clear,Medium,2.6,0
TRIP-04617,2024-11-29,21,Taxi,Downtown,6.13,22.0,2,26.68,0.27,26.95,Card,Heat,Medium,1.2,0
TRIP-04618,2024-05-13,21,Bus,Downtown,17.6,66.6,26,23.18,0.35,23.53,Card,Clear,Medium,2.9,0
TRIP-04619,2024-12-23,8,Bus,Suburb,13.28,41.1,7,14.26,0.68,14.94,Card,Clear,Low,0.5,0
TRIP-04620,2024-07-29,21,Bus,Industrial,9.75,35.9,16,7.23,1.4,8.63,Cash,Rain,Medium,5.3,1
TRIP-04621,2024-02-23,22,Taxi,Downtown,11.68,39.6,3,53.15,3.2,56.35,Card,Rain,Medium,8.3,1
TRIP-04622,2024-02-10,1,RideShare,Industrial,20.22,92.8,1,63.03,4.21,67.24,Card,Rain,Low,5.6,1
TRIP-04623,2024-02-22,19,Metro,Coastal,13.9,39.7,4,14.16,0.47,14.64,Mobile,Fog,Low,2.9,0
TRIP-04624,2024-11-02,19,RideShare,Industrial,5.09,11.3,2,15.46,1.63,17.09,Card,Clear,Medium,5.7,1
TRIP-04625,2024-09-03,0,Taxi,Industrial,22.82,51.0,2,81.12,3.29,84.42,Mobile,Clear,Low,10.9,1
TRIP-04626,2024-03-03,7,Metro,Industrial,18.93,57.1,4,14.52,1.57,16.1,Cash,Clear,Low,1.0,0
TRIP-04627,2024-04-04,6,RideShare,Downtown,18.95,79.7,2,74.41,0.86,75.27,Mobile,Rain,Medium,3.3,0
TRIP-04628,2024-08-16,4,Taxi,Airport,11.98,50.5,2,69.58,4.36,73.94,Card,Heat,Medium,1.1,0
TRIP-04629,2024-05-20,20,Taxi,Coastal,4.41,16.1,1,20.53,4.66,25.19,Card,Clear,Medium,2.0,0
TRIP-04630,2024-12-10,19,Taxi,Suburb,10.51,43.7,3,40.21,4.83,45.04,Card,Fog,Low,5.2,1
TRIP-04631,2024-05-18,13,Taxi,Industrial,5.61,16.2,2,18.44,4.24,22.68,Card,Rain,Medium,8.3,1
